H01|031205|2000000051|2020-12-31|LBASRUS|216|2|TEST-02-LBASRUS-4Net
D01|2161010118|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010119|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010120|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010121|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010122|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010123|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010124|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010125|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010126|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010127|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010128|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010129|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010130|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80|10|10|10|10|10|10|10|10|80
D01|2161010131|310|310|310|310|310|310|310|310|2480|310|310|310|310|310|310|310|310|2480|310|310|310|310|310|310|310|310|2480
D01|2161010133|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010134|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010135|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010136|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010137|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010138|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010139|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010140|5|5|5|5|5|5|5|5||3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|0
D01|2161010141|5|5|5|5|5|5|5|5||3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|0
D01|2161010142|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010143|10000|10000|10000|10000|10000|10000|10000|10000|80000|1000|100|100|100|100|100|100|100|1700|2000|2000|2000|2000|2000|2000|2000|2000|16000
D01|2161010144|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010145|5|5|5|5|5|5|5|5|40|3|3|3|3|3|3|3|3|24|3|3|3|3|3|3|3|3|24
D01|2161010146|10060|10060|10060|10060|10060|10060|10060|10060|80400|1036|136|136|136|136|136|136|136|1988|2036|2036|2036|2036|2036|2036|2036|2036|16240
D01|2161010147|2000|2000|2000|2000|2000|2000|2000|2000|16000|2000|2000|2000|2000|2000|2000|2000|2000|16000|1000|1000|1000|1000|1000|1000|1000|1000|8000
D01|2161010148|620000|620000|620000|620000|620000|620000|620000|620000|4960000|620000|620000|620000|620000|620000|620000|620000|620000|4960000|310000|310000|310000|310000|310000|310000|310000|310000|2480000
D01|2161010149|20120000|20120000|20120000|20120000|20120000|20120000|20120000|20120000|160960000|2072000|272000|272000|272000|272000|272000|272000|272000|3976000|2036000|2036000|2036000|2036000|2036000|2036000|2036000|2036000|16288000
D01|2161010150|19500000|19500000|19500000|19500000|19500000|19500000|19500000|19500000|156000000|1452000|-348000|-348000|-348000|-348000|-348000|-348000|-348000|-984000|1726000|1726000|1726000|1726000|1726000|1726000|1726000|1726000|13808000
D01|2161010151|0.30|0.30|0.30|0.30|0.30|0.30|0.30|0.00|0.00|0.30|0.10|0.10|0.10|0.10|0.10|0.10|0.00|0.00|0.30|0.30|0.30|0.30|0.30|0.30|0.30|0.00|0.00
D01|2161010152|5850000|5850000|5850000|5850000|5850000|5850000|5850000|0|40950000|435600|29360|29360|29360|29360|29360|29360|0|611760|517800|517800|517800|517800|517800|517800|517800|0|3624600
