H01|031206|2000000061|2021-03-31|LBREASS|213|2|TEST-02-LBREASS-4Net
D01|6201000030|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000031|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000032|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000033|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000034|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000035|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000037|1571262|1571262|1571262|1571262|1571262|7856310|1571262|1571262|1571262|1571262|1571262|7856310|1571262|1571262|1571262|1571262|1571262|7856310
D01|6201000038|785631|785631|785631|785631|785631|3928155|785631|785631|785631|785631|785631|3928155|785631|785631|785631|785631|785631|3928155
D01|6201000039|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000040|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000041|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000042|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000043|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000044|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000045|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000046|785631|785631|785631|785631|785631|3928155|785631|785631|785631|785631|785631|3928155|785631|785631|785631|785631|785631|3928155
D01|6201000047|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000048|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000049|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000050|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000051|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000052|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000053|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165|112233|112233|112233|112233|112233|561165
D01|6201000054|-2132427|-2132427|-2132427|-2132427|-2132427|-10662135|-2132427|-2132427|-2132427|-2132427|-2132427|-10662135|-2132427|-2132427|-2132427|-2132427|-2132427|-10662135
D01|6201000055|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
