H01|031203|2000000031|2021-08-31|LBREASK|604|0|
D01|250302000005|04|0|0|0|0|0|0|0|0
D01|681000000005|04|0|0|0|0|0|0|0|0
D01|240101000005|04|0|0|0|0|0|0|0|0
D01|150102010006|05|0|0|0|0|0|0|0|0
D01|150102020006|05|0|0|0|0|0|0|0|0
D01|250201000006|05|0|0|0|0|0|0|0|0
D01|250202000006|05|0|0|0|0|0|0|0|0
D01|150102010106|05|0|0|0|0|0|0|0|0
D01|150102030006|05|0|0|0|0|0|0|0|0
D01|240601000006|05|0|0|0|0|0|0|0|0
D01|250301000006|05|0|0|0|0|0|0|0|0
D01|250302000006|05|0|0|0|0|0|0|0|0
D01|681000000006|05|0|0|0|0|0|0|0|0
D01|240101000006|05|0|0|0|0|0|0|0|0
D01|150102010007|06|0|0|0|0|0|0|0|0
D01|150102020007|06|0|0|0|0|0|0|0|0
D01|250201000007|06|0|0|0|0|0|0|0|0
D01|250202000007|06|0|0|0|0|0|0|0|0
D01|150102010107|06|0|0|0|0|0|0|0|0
D01|150102030007|06|0|0|0|0|0|0|0|0
D01|240601000007|06|0|0|0|0|0|0|0|0
D01|250301000007|06|0|0|0|0|0|0|0|0
D01|250302000007|06|0|0|0|0|0|0|0|0
D01|681000000007|06|0|0|0|0|0|0|0|0
D01|240101000007|06|0|0|0|0|0|0|0|0
D01|150102010008|07|0|0|0|0|0|0|0|0
D01|150102020008|07|0|0|0|0|0|0|0|0
D01|250201000008|07|0|0|0|0|0|0|0|0
D01|250202000008|07|0|0|0|0|0|0|0|0
D01|150102010108|07|0|0|0|0|0|0|0|0
D01|150102030008|07|0|0|0|0|0|0|0|0
D01|240601000008|07|0|0|0|0|0|0|0|0
D01|250301000008|07|0|0|0|0|0|0|0|0
D01|250302000008|07|0|0|0|0|0|0|0|0
D01|681000000008|07|0|0|0|0|0|0|0|0
D01|240101000008|07|0|0|0|0|0|0|0|0
D01|150102010009|08|0|0|0|0|0|0|0|0
D01|150102020009|08|0|0|0|0|0|0|0|0
D01|250201000009|08|0|0|0|0|0|0|0|0
D01|250202000009|08|0|0|0|0|0|0|0|0
D01|150102010109|08|0|0|0|0|0|0|0|0
D01|150102030009|08|0|0|0|0|0|0|0|0
D01|240601000009|08|0|0|0|0|0|0|0|0
D01|250301000009|08|0|0|0|0|0|0|0|0
D01|250302000009|08|0|0|0|0|0|0|0|0
D01|681000000009|08|0|0|0|0|0|0|0|0
D01|240101000009|08|0|0|0|0|0|0|0|0
D01|150102010010|09|0|0|0|0|0|0|0|0
D01|150102020010|09|0|0|0|0|0|0|0|0
D01|250201000010|09|0|0|0|0|0|0|0|0
D01|250202000010|09|0|0|0|0|0|0|0|0
D01|150102010110|09|0|0|0|0|0|0|0|0
D01|150102030010|09|0|0|0|0|0|0|0|0
D01|240601000010|09|0|0|0|0|0|0|0|0
D01|250301000010|09|0|0|0|0|0|0|0|0
D01|250302000010|09|0|0|0|0|0|0|0|0
D01|681000000010|09|0|0|0|0|0|0|0|0
D01|240101000010|09|0|0|0|0|0|0|0|0
D01|150102010011|10|0|0|0|0|0|0|0|0
D01|150102020011|10|0|0|0|0|0|0|0|0
D01|250201000011|10|0|0|0|0|0|0|0|0
D01|250202000011|10|0|0|0|0|0|0|0|0
D01|150102010111|10|0|0|0|0|0|0|0|0
D01|150102030011|10|0|0|0|0|0|0|0|0
D01|240601000011|10|0|0|0|0|0|0|0|0
D01|250301000011|10|0|0|0|0|0|0|0|0
D01|250302000011|10|0|0|0|0|0|0|0|0
D01|681000000011|10|0|0|0|0|0|0|0|0
D01|240101000011|10|0|0|0|0|0|0|0|0
D01|150102010012|11|0|0|0|0|0|0|0|0
D01|150102020012|11|0|0|0|0|0|0|0|0
D01|250201000012|11|0|0|0|0|0|0|0|0
D01|250202000012|11|0|0|0|0|0|0|0|0
D01|150102010112|11|0|0|0|0|0|0|0|0
D01|150102030012|11|0|0|0|0|0|0|0|0
D01|240601000012|11|0|0|0|0|0|0|0|0
D01|250301000012|11|0|0|0|0|0|0|0|0
D01|250302000012|11|0|0|0|0|0|0|0|0
D01|681000000012|11|0|0|0|0|0|0|0|0
D01|240101000012|11|0|0|0|0|0|0|0|0
D01|150102010013|12|0|0|0|0|0|0|0|0
D01|150102020013|12|0|0|0|0|0|0|0|0
D01|250201000013|12|0|0|0|0|0|0|0|0
D01|250202000013|12|0|0|0|0|0|0|0|0
D01|150102010113|12|0|0|0|0|0|0|0|0
D01|150102030013|12|0|0|0|0|0|0|0|0
D01|240601000013|12|0|0|0|0|0|0|0|0
D01|250301000013|12|0|0|0|0|0|0|0|0
D01|250302000013|12|0|0|0|0|0|0|0|0
D01|681000000013|12|0|0|0|0|0|0|0|0
D01|240101000013|12|0|0|0|0|0|0|0|0
D01|150102010014|13|0|0|0|0|0|0|0|0
D01|150102020014|13|0|0|0|0|0|0|0|0
D01|250201000014|13|0|0|0|0|0|0|0|0
D01|250202000014|13|0|0|0|0|0|0|0|0
D01|150102010114|13|0|0|0|0|0|0|0|0
D01|150102030014|13|0|0|0|0|0|0|0|0
D01|240601000014|13|0|0|0|0|0|0|0|0
D01|250301000014|13|0|0|0|0|0|0|0|0
D01|250302000014|13|0|0|0|0|0|0|0|0
D01|681000000014|13|0|0|0|0|0|0|0|0
D01|240101000014|13|0|0|0|0|0|0|0|0
D01|150102010015|14|0|0|0|0|0|0|0|0
D01|150102020015|14|0|0|0|0|0|0|0|0
D01|250201000015|14|0|0|0|0|0|0|0|0
D01|250202000015|14|0|0|0|0|0|0|0|0
D01|150102010115|14|0|0|0|0|0|0|0|0
D01|150102030015|14|0|0|0|0|0|0|0|0
D01|240601000015|14|0|0|0|0|0|0|0|0
D01|250301000015|14|0|0|0|0|0|0|0|0
D01|250302000015|14|0|0|0|0|0|0|0|0
D01|681000000015|14|0|0|0|0|0|0|0|0
D01|240101000015|14|0|0|0|0|0|0|0|0
