H01|030417|999998|2025-12-31|LBFINS|6901|2|LBFINS-01
D01|690102010219|e272|0|0
D01|690102010220|e269|0|0
D01|690102010221|e273|0|0
D01|690102010222|e275|0|0
D01|690102010223|e274|0|0
D01|690102010224|e276|0|0
D01|690102010225|e279|0|0
D01|690102010226|e277|0|0
D01|690102010227|e280|0|0
D01|690102010228|e278|0|0
D01|690102010229|e244|0|0
D01|690102010230|e245|0|0
D01|690102010231|e246|0|0
D01|690102010232|e247|0|0
D01|690102010300|LO_e1|0|0
D01|690102010400||1500|1500
D01|690102010401||500|500
D01|690102010402||500|500
D01|690102010403||500|500
D01|690102010501||250|250
D01|690102010502||250|250
D01|690102010503||250|250
D01|690102010504||250|250
D01|690102020100||100|100
D01|690102020101|e249|50|50
D01|690102020102|e250|50|50
D01|690102020103|e248|0|0
D01|690102020104|e252|0|0
D01|690102020105|e251|0|0
D01|690102020106|e253|0|0
D01|690102020200||3100|3100
D01|690102020201|e256|150|150
D01|690102020202|e257|150|150
D01|690102020203|e258|150|150
D01|690102020204|e259|150|150
D01|690102020205|e262|200|200
D01|690102020206|e261|200|200
D01|690102020207|e255|200|200
D01|690102020208|e260|200|200
D01|690102020209|e254|200|200
D01|690102020210|e263|200|200
D01|690102020211|e265|200|200
D01|690102020212|e267|200|200
D01|690102020213|e796|200|200
D01|690102020214|e266|100|100
D01|690102020215|e264|100|100
D01|690102020216|e270|100|100
D01|690102020217|e271|100|100
D01|690102020218|e268|100|100
D01|690102020219|e272|100|100
D01|690102020220|e269|100|100
D01|690102020221|e273|0|0
D01|690102020222|e275|0|0
D01|690102020223|e274|0|0
D01|690102020224|e276|0|0
D01|690102020225|e279|0|0
D01|690102020226|e277|0|0
D01|690102020227|e280|0|0
D01|690102020228|e278|0|0
D01|690102020229|e244|0|0
D01|690102020230|e245|0|0
D01|690102020231|e246|0|0
D01|690102020232|e247|0|0
D01|690102020300||3200|3200
D01|690102020301||600|600
D01|690102020302||600|600
D01|690102020303||2000|2000
D01|690102020401||300|300
D01|690102020402||300|300
D01|690102020403||300|300
D01|690102020404||300|300
